HI,XI1,XI2,XI3,XI4,CI,TI,xM1,xM2,xM3,CM,TM
-2.7249178325130328,1.7359638031652493,5.829474841931749,8.83280134730799,2.9209326581354436,0.5331102333143654,0.725710427216758,1.7613375328427328,5.773281830545956,8.607222214198515,1.1211242402205355,0.10355821344642031
-1.5622875292409728,0.1979107834626478,4.8061738612271965,12.076757702038634,2.4208758903642535,2.831925794821344,0.18018089030446705,0.018603143671408806,4.663283400576024,12.119858671251642,3.5302621060212385,0.7662336376126354
-2.0128311203344236,-0.6514180036144483,4.735485158689389,6.961307849046316,2.5191662104880206,0.6688789588931141,1.0429607384512154,-0.6802086113012403,4.854407804814968,6.978702569887597,3.1826212776344067,0.5587820335785105
-0.6857526674047261,-0.48388583405432156,2.9961376355932465,4.335688803778862,3.696167997159289,3.0615359544115157,1.1344765310834204,-0.45938196762278094,3.0628621503361706,4.273871299568845,1.825088444785221,0.21840367759345272
-1.9080240755212108,-0.32034730819432017,5.635418030209227,9.097682283182003,2.4823074271307854,4.643468823362339,0.42003704715063894,-0.3473424978768366,5.632596242315504,8.935764977530416,0.5614694754588141,0.4411037557379668
-2.4123037013352917,0.4241659464019164,3.7607416051465274,11.10348159982184,2.9119087559709267,4.857886087251836,1.5448827519245267,0.2698208520833417,3.897174229563614,11.166455551262715,0.8494156190898083,0.33654790670910084
0.46564876892155405,0.5228354880354996,5.059932630266328,12.400523499477659,5.169936588080542,2.9324870392501587,1.971365306038834,0.6822532836559009,5.126186233606189,12.373931492058103,2.2626264897987776,1.8382689231730036
-1.2257763004865356,-0.573700003938579,5.277376937958191,9.073677275829201,1.576317363116077,2.561921623634972,1.896971962316076,-0.5633461885436615,5.195091347806348,9.129364748066015,1.1928845802455776,0.36650770557242096
-0.9324717953120761,-0.02435459226098284,6.360658595838651,9.177146785767995,1.1481572684253414,4.752576924118223,0.4745014737649391,0.11876061951519128,6.256736579439575,9.36355163880917,2.195688227665869,1.1215320815765906
-2.424748186213457,2.1422703586118637,3.691179600880888,12.307801468511494,3.7835896647986065,3.531244243985128,1.7631901558114453,2.116266733593819,3.7729777553262744,12.093658380479523,3.326821720296598,1.2269013147131127
-1.5443827245251827,1.7275431701007113,1.9804878441791747,6.260516600609159,2.3213569387058968,0.7920467579228425,1.438537909182201,1.6395419719316349,2.02012453982591,6.190556519738922,2.9625684254567757,1.1326299696464042
-0.8890774102901339,0.4363236696740321,5.183849544753695,9.222958449633982,2.68176247225738,2.595765099503739,0.9623084712331319,0.46324176169954806,5.200824321550761,9.20202088830279,1.540291474118274,0.28820722501037715
-2.1509935774223026,0.03800347816820029,6.800511181510854,10.380847779850116,2.218843621868886,1.5811025830893675,1.127160889216985,0.016424765535378326,6.715861401223963,10.52633039726478,2.0472012106643858,0.7057168873260472
-0.624301981654328,0.1200313267182613,6.238946352939437,10.898437442570069,2.7401998592324874,2.614119446519067,1.7142403324666704,0.0022551809191254935,6.299741109640013,10.73479714064942,3.2631403930189276,0.1974136316799912
-1.600638689918805,0.6135179727304166,5.209659415274626,8.980386613618235,4.598538112096342,2.5495950740286277,1.012256385312909,0.7604963986091662,5.134109526961231,9.173972716186295,4.373847626195519,0.8517728367830004
-1.2916937497932768,-1.0227925651984056,4.508363814367953,10.068882023411682,3.802128458618119,3.119651612666339,0.809094001299741,-1.0850195874878052,4.498165148908585,10.08246761356831,3.8894604743249475,0.4583379694160248
-1.601706612229397,-0.2573765374233451,5.80712259663731,5.023345293174021,3.862223511886977,2.1054672065716304,1.037170236749373,-0.44140317590290196,5.951817011276008,5.013745227000635,2.9903001207503674,1.1671018132403217
0.8522781845089378,-1.6685840738775894,4.026453800295531,8.683503175332303,1.5837729442073545,1.2392170225516763,1.2003466276665933,-1.535767468481856,3.9603703767145166,8.663697199010413,2.130318492424188,1.4163359483132911
-1.013497224737934,0.39922312260527926,5.476357769356219,10.907017425108934,1.8488462634471308,2.7667374556548032,0.45924754217886277,0.34879332102401694,5.319058843648933,10.863391121890931,2.142730748938124,1.1110277343889423
-2.0577109289559004,0.647195939702741,5.505470159166627,8.035411931490641,0.16092134051457307,4.235912979555929,1.8117246875072823,0.5864135504411786,5.4002154399796165,8.140223607417557,4.457377896189782,0.9250497235616518
-0.17745508789681097,-0.483186462299374,6.06020990749888,10.117968443179194,2.1906191789172462,3.4880550263042105,1.3809552027762664,-0.6597252210023714,6.159639790167643,10.011116367770951,0.6765960921824588,0.8359334996277156
-2.2208436499710222,1.5739867632900328,7.759660038911077,10.893745001605396,3.9567031863856585,2.0226553966634713,1.3032109429412289,1.748080911949732,7.785133152649098,10.928286419769782,4.945921899891174,1.6992143593843072
-0.7911364049952446,-1.2257656630023412,5.392415967178767,9.31490159828447,3.516946515748371,4.709853602414857,0.2890428297432125,-1.35471372172331,5.379528229309892,9.276483431713773,3.48968934883203,0.5167993236240132
-2.959670123879776,-1.4643748802098202,4.491036374292501,10.340927541993143,2.778486737047876,4.6049340706213195,1.2479304825279245,-1.4585299321392553,4.440126993761345,10.264714197141732,3.5651196458257575,1.4950148451048508
-2.3281860488984307,0.22445181855997204,4.974425687808005,8.074534869430776,2.977699716281947,1.4420677972284444,0.32982525825313547,0.3157138508140161,5.022961678563324,8.333132386999166,0.6709902678713398,1.5392164170062261
-0.8031387641308765,1.0470983026121545,3.2309240951108817,9.586777440607907,2.3111144574245945,0.6773791330416334,0.2495255828712582,1.0892699959124643,3.146013610011859,9.628682514083254,3.224881737010725,0.8964800138143955
-0.26153342000458957,1.6839276914578687,4.305286868910942,11.220432339178444,3.204758882401784,3.83588918757843,1.1018907017205473,1.6779622602586495,4.335853425775202,11.28175889364456,2.6815012704070114,0.6648711385287147
-0.8286317188100295,-0.45888426286894,4.590717561886896,10.313945921936869,3.765878279480615,4.22424617607119,0.8652925146883403,-0.6290508486976817,4.5175921050056,10.427723600003734,0.9760050810233014,0.9940288234873529
-1.1156482823882405,1.0786808334312956,4.475911602065407,8.826937460872129,1.3841132125895272,4.8553905467810985,1.2187395132968242,0.9977083498545672,4.386145663537902,8.684802466340274,1.7506490484621158,0.27710645919612714
-1.3011036955892887,-0.03850846950070721,5.152354872033722,10.448432808581586,3.299647687837348,4.5042637733973985,0.26952211930875336,-0.019728435696455004,5.088606128551222,10.62366199949379,4.50641505296143,0.18726706123527098
-2.4785219903674274,-0.17262729994081963,4.177580067617799,11.429219581273236,3.9324348709546673,3.2024064569288666,0.9188678194097909,-0.25134470693951927,4.140039322969403,11.178323863423728,2.9749478713967883,0.3120460789585944
-1.7198442083947088,0.8836599374866724,6.121030667324471,5.900117442845044,2.5848997110366305,2.8852355264557135,0.43209475858580015,0.9039958834865491,6.116147683731101,5.823240801841192,2.360374588282589,0.4555755597782297
-1.4606387709597874,0.6523228784134196,5.000207064918197,12.318148129911796,3.700700612120584,0.6252847306816383,1.9754901632558215,0.7204972192949338,5.023752644429308,12.272244962593906,0.8270697012836492,1.0579359586422816
0.05712222621891572,-1.5763921569842494,4.990699678861386,9.327490522637856,5.814654444472553,1.6099540108015002,1.1661854036268313,-1.4801418684042393,4.621863149718542,9.385662859134907,3.713546873310375,1.713359608706132
-0.6563817104315386,1.4765403497258958,4.672105283487082,10.850979866480461,2.895657207013108,2.568266382798169,1.4061300357876478,1.3539224139446273,4.591340227712405,10.87285169309461,3.6628287052821467,0.5477204307994052
-2.763040155362734,1.3800913541474515,5.155190683858979,12.394493847290455,3.3933070500053235,3.3282675503760553,0.7182947332969548,1.599755959645347,5.116033686123376,12.377812373220616,3.263196231376536,1.8768078204188783
-0.675916030605205,-0.6255627015095294,5.825098264667635,7.2566526055390685,2.2619429163386084,3.007633249932848,0.28000393808075386,-0.5488147670541164,5.975604468528468,7.255452871076296,2.7961819079929215,1.9143250269765066
-1.3850822804163165,0.39580353343740904,4.1328697842891,8.581117995144908,3.1812511626020505,3.8418619535676073,1.9541546392887197,0.39563211807050264,4.024869523450887,8.483315692792651,2.452029809933177,1.92191874920589
-1.6769220003059586,0.4940301862827388,4.341883510924744,9.42290260824859,3.460271624982304,1.7589511889916838,0.643892167228048,0.6029838445904029,4.358163172734735,9.273179368800173,3.1697199184459652,1.6913691958850152
-0.3883237111591321,0.2606737658239071,4.696273971223335,8.432492957751144,3.1948423402701382,3.0422867344361295,0.905235551829791,0.49721454302390444,4.845777002196919,8.50514411998475,1.55027953277783,0.7912675775156691
0.03099952249595095,-0.5503051538454201,3.654129076526785,13.469873151673617,1.9803046802911433,0.8966400952585646,1.3347414512348925,-0.6941771639511071,3.522832223532058,13.539243762927235,4.735665788799414,0.2380994309049838
-0.06871988088380143,-0.6716233679380516,4.180742140278502,8.286455812346414,3.206361771325451,2.3614948561244313,0.14692486560361145,-0.694149632187187,4.220139662864942,8.44490524986212,3.149575381311033,1.1807555903563403
-1.8392175232226387,-0.025554070991445278,4.523779126455341,8.888906441026267,4.462195938717636,3.8757237482957043,1.6394923479828452,-0.26339723697877815,4.443551943061888,8.809904731344746,1.9003659995946944,1.161494743480744
-1.3092123758512146,1.1727290192593647,5.874389180712727,10.408778063205954,3.448635764514527,3.620303840430698,1.1194985610543786,1.1919941725241672,5.823925806483804,10.478059584236046,2.523559328983208,1.7149539575082315
-0.668736568596436,0.5436001545944323,5.262561329001925,7.595700947847822,3.961987189071841,4.957892317274806,0.6286126554307621,0.5801395787869464,5.1822502456065935,7.567330275011349,4.125581549946015,1.9923829967976
-0.02445487287764081,-0.37061433208610595,5.193589911367544,9.208638576487472,2.762988029987372,1.750510066944902,0.21705517205569158,-0.3745305436303819,5.120404180525956,9.32768607500682,1.2272722732863386,1.0654988824642804
-1.47917423784529,0.7716987106483447,5.850897962167972,10.63490652250035,3.7499002394237104,2.741851846282906,0.4087469894014387,0.7062453535485137,6.123089176958621,10.737102800168163,1.8177603010711718,0.7558876589755901
-1.185658976663817,-2.8485426206300755,4.862628211600604,9.334279191234977,3.279267838216526,1.9828868619829851,1.80056433182153,-3.053494072248908,4.947073798807771,9.355400131157422,3.557786102314499,0.4532132519569073
-2.106334974006028,1.1487657003721035,5.39046484992889,9.813226282200104,2.049089270312768,2.4827140132662864,1.4034460254781929,1.1861190687132803,5.50063863610751,9.779273266533504,1.9197014291700074,0.1091196671530044
-2.196206624080671,-1.7397137787780996,4.896778247067504,8.941335775103258,3.3185210047988747,4.356275584412247,0.5748132711100907,-1.594170330386567,4.945977595751153,9.037428992964085,4.066257568376597,1.0673160157288704
-0.18747417760580198,-0.36244094140313216,5.265362349399629,6.971059381638466,2.0083033365596896,3.5789408383481898,0.2246414533955561,-0.42154278697647535,5.104736670559433,7.035749833964123,1.0870406922981237,1.155485466734932
0.35624002857082293,-1.1196698946261439,4.417241342388418,10.643186422678477,2.367119725115208,4.470985361064118,1.412169093534609,-1.0756639017238294,4.456737139420748,10.574742382469859,3.932087767045738,1.667383111653055
-1.072010121580334,-1.2946814757209058,2.561182841723571,13.509866143294483,3.189328307292374,1.415799987493489,1.1875746793387538,-1.4514959070629108,2.6684758031743057,13.377086275946539,0.807582716827548,1.058696238996321
0.003532897892024156,1.1608267873785194,4.865720837813696,10.036803261566876,3.297244273380124,4.4301250302864705,0.8685870964706465,1.2065480937477708,4.780380890409785,10.007949971498697,0.5566667570037265,1.8412898624655074
-0.6383639749523659,-0.46770120131189136,6.4227481360999406,10.4505282344951,1.810767534922871,0.76893023380273,0.7908617534611212,-0.5070394310863571,6.519280802816053,10.60206961602992,4.54200583474473,1.2933586054857273
-1.6451197546051244,0.3465038817307158,5.926215402241592,11.385445510233719,4.053985771182877,4.498696761967186,0.5119471242653058,0.27026208667042434,5.9966490232269996,11.500094226107024,3.116026476195344,1.696638852620058
-0.638604394491586,-0.04692057887918407,5.965397484591171,7.461339006906602,3.572006278300473,1.9808320075732757,1.3722613874212835,-0.12295694300079713,6.150601489072538,7.350106259939544,2.0832210368906514,0.38177329613471955
0.5380365664659692,0.47704082722312147,6.236130721806218,13.405029316259212,2.2952715643891164,1.9156443503632992,1.944269252808354,0.43767966901982047,6.194352420554856,13.28825357466922,1.5466758663373268,1.725138647574398
-1.0358260391099516,0.07682189106025536,5.0886575909614375,10.404657592845604,1.4624152035508247,2.804398595143988,0.43385896708996907,0.11506522262950891,4.978896492733865,10.532125977813553,3.2759860246736725,1.382773323443312
0.5646436558140062,-1.2829922241885696,5.197315707405596,13.263713798178218,2.855095420918569,4.733105844754543,1.2345215780294565,-1.4142085443081214,5.161152896468342,13.150150207702435,2.790509825915322,0.423442761632828
-3.6197451040897444,0.99626681944714,4.38234810456565,8.533934008952022,2.55405628613884,0.7150161410663242,0.9059516059173547,0.9565552862903547,4.5259052038820125,8.584863541316222,4.9621899898849335,0.4605507604774206
-0.17809749562477617,-0.4937565831613125,4.683927143972951,13.63612384511565,3.113140457053023,2.085039387818354,0.9487085713148632,-0.49790376096122724,4.5010865558887545,13.574516723582018,4.924471939941856,1.8603511761840206
-0.9129529317618288,-1.556581898659751,5.615771149771142,11.550310988069565,2.6368833388444335,4.354573949075011,0.5828798322428473,-1.666485821112937,5.408933578228039,11.712015480521734,3.3576105476372433,0.16120918485570845
-1.2990073504658675,-0.4281151609659125,6.203884437168816,11.106080171704717,0.9925431392549902,2.2822451484596002,1.6677562637566963,-0.24844864079841078,6.212823965061977,11.02903769179093,2.4929172774765074,0.9788163922618416
-0.9082392234644977,1.5007597906343109,4.860553724319001,10.468048908706296,2.6116530616988416,1.3962060391868016,1.0219856478797582,1.4154102426281767,4.816294795041585,10.582385061726878,2.7101343611059794,0.6956030508747929
-2.987568914600893,0.8502217421134929,4.549810735148588,9.5029427638511,2.694380888931687,2.411573815991353,1.1324711191767018,0.7832780507501438,4.550583524466156,9.521428629257137,3.571155798065879,1.3636471359970133
-1.219671887837512,-0.3486521344078592,5.000527958856598,12.401063316947745,3.633661024774059,2.234986256712512,0.6790457343149189,-0.446482929390109,5.0950591359801845,12.426282802371174,0.9570854490592162,1.6952958363810848
-0.6428874284882535,-0.3492577043184288,5.601206748929115,10.280719739696094,2.3018003253889505,4.619372906600166,0.44543608476720453,-0.16940969560461702,5.545949814317229,10.083688881560954,1.9775843321482318,0.7847184309574822
0.4778940447415161,-0.3216350512173826,3.556145183866458,6.065860592825695,4.678674673372566,3.928704690843937,0.26322973758535895,-0.26634452835743444,3.3688446007733956,5.845569257505123,0.8387250845162173,0.9111139659133906
-1.5182702182736474,2.076747983560841,2.703819046862762,7.765627076585995,1.088359449348243,2.7730200008480286,1.4568263677573403,1.9830887829364767,2.9082672025827563,7.743570482559264,0.8301234178261381,1.965643790552687
-1.8084936028931877,0.38193545223155334,4.449463150508416,9.628308495614505,4.311167497802624,4.94766755024707,0.4728451352069256,0.4925586081175502,4.349740321764538,9.652999101956166,1.3812765885240519,1.5894413683904853
-1.5017570435845364,0.43004164719106963,3.779287574085841,10.61999796633111,2.775681029121895,2.593748890741655,1.4111431729587156,0.45011151661995746,3.6733838618846315,10.507478183557339,2.683639645669521,1.8046878487704037
-0.08459788229792586,1.0302834540318422,4.491859802352689,9.886823022200208,3.8595848723435564,0.7620702386912386,0.8417152474892123,1.0560087961429923,4.6022318037249486,9.777953681152573,4.031484445232552,0.9336482192380964
-0.6712488903403155,0.23878915902651351,4.852219681182529,12.437941579587326,3.079801484058733,1.680234448167432,0.8899721218803377,0.20434143815126823,4.813770769078377,12.494088842569939,2.6847315102464266,0.5447447875698189
-1.5297602037670388,-0.2590421458207031,4.546751590976987,6.09779627192275,4.139555536025469,2.462317160986907,0.9914372425762662,-0.33398374451640045,4.540412605773506,6.154081719968463,2.0096447475239136,0.8825405842342582
-0.4867325668866439,-0.19634984908497827,6.452467534470745,10.28717587301032,2.6126380354471888,1.2060618086575405,0.798646165442332,-0.16257323917951813,6.500746546876777,10.273401766971526,0.8705884565154116,1.4605746438798757
-0.9029224506519596,-0.07160125941406395,5.32674476460232,6.364041549225691,1.9013795748221878,4.764043068458194,0.2911779567229211,-0.12610998241362298,5.43510307491332,6.442061721344299,2.9763298543240833,0.30791776918836067
-0.031355009467110784,-0.03722223650984159,5.300474359610829,11.519424590968336,4.420504287271063,3.950820040179979,0.6883004390054069,0.1444533264476689,5.267128290292652,11.402004361396322,1.7207086391742954,0.6138913006713668
-1.7020530938773524,0.7276295436369798,5.622207144043402,9.811082571115994,2.886519354117859,1.7072924019249769,1.361095285318483,0.6007004331126694,5.774202344634832,9.775489079407297,3.2672038006271635,0.18860821087702173
-1.3276621465977683,0.05194588580729943,3.861166882219231,10.839219944048237,3.2215584736242104,3.158620400830621,1.3649903627908548,0.20556156309279394,3.64758689734575,11.004007704626604,4.897344826095883,0.9214607028424499
-1.3921081531321575,0.7326400772155792,6.039111787420269,8.272234078820468,4.234751914044795,3.7465212069930742,0.6438261837559892,0.7215081923357991,6.115090511115576,8.27906629181445,1.0009144466489757,1.672146898361265
-2.4635149481321186,-0.08071658010858232,4.92423571346454,12.558929863315502,1.968044757905565,4.735755180080591,0.9741949904596071,-0.05080800670647173,4.840282957662774,12.571561114774202,1.4545642942487296,0.14686100776622052
-0.7038797229354239,0.07863519031609059,5.670480617241212,12.083449328117702,3.5954908976392574,4.467359071289348,0.46754973322268123,0.16195096697903405,5.807707748902011,12.314043986714475,2.628925421447186,1.3831147009336155
-0.7389447278201107,-1.9982006845321076,3.9281427669598443,11.167088606023775,2.4101052435371093,2.8183650176219617,0.49970695490668793,-2.0612256140325513,3.942347214842899,11.027154389438898,4.858762169056683,1.8717421615761052
-0.9948865433575391,0.9163276747024814,3.446241233983936,9.740965506273119,2.867830644355628,3.985936789068579,0.14378946797255407,1.0027525131723452,3.3789507007829958,9.820608542937329,3.97314399321498,0.5501629368712463
-1.2345871333751468,0.3464884758979927,5.817889658025028,11.159714570590264,3.072278965384289,3.0296513922241326,1.8038184448247148,0.07573409035987494,5.884173767327192,11.326113198571074,4.542031369232736,1.4179061973825315
-2.4153707420504142,0.9980101098596522,5.376409526097516,8.586214864025303,1.499778138553064,2.9871675052049307,0.5003426636423218,0.9260111565374582,5.465728360818241,8.553729071375448,2.001716818141068,1.9526936120903806
-1.420645322765359,-2.8962553781936893,4.09794844564249,11.711111318041425,2.2211629571795655,1.0163388125218635,0.5323143661792803,-2.988661658927796,4.162137857928354,11.79707439672691,4.964173132003675,1.92832831428968
-1.3427145165267695,2.0883747047807275,4.130336918725305,13.298961788647842,4.351072892413139,1.0676194610726844,0.6312427220257504,1.9630241035435514,4.027367294762,13.200759838926752,0.9627476722887083,0.5463654667553722
-1.802277269221619,-0.13958962815517376,6.12543478441477,12.141221119958372,3.8861911885847955,2.8829012676010586,0.34207533622131514,-0.16108511196306888,6.077033072052561,12.072547880401636,0.7383780772074537,0.29062900110293055
-1.1612857116660091,1.1081828167375165,3.810588107132672,8.54079506038518,2.937360422672765,1.7098769524055297,1.3145994780445893,1.146757813555686,3.8101808234205286,8.579291701989945,4.350211821743127,0.38173682200224024
-0.5959491431854615,-1.0399059271255309,6.642672953255963,10.722834634546206,3.243123458512893,0.5946660610721088,0.2427716110374145,-0.9696399272756003,6.638546987990957,10.802691301857266,4.672691915931438,1.43386777011607
0.8861859012105302,0.6127739050625697,4.099379265352131,7.4137169124827045,2.7057574943635423,3.7527764175509555,0.35498461002006554,0.6368615807826105,4.174353812895966,7.525810563723329,0.9076341089574579,1.4789418633612237
-0.8254221871681611,-1.0534155631736561,5.638391925608383,11.144780622351352,4.356583385827982,0.6461896851057423,1.3250377805211764,-1.1199849096630108,5.436901802357722,11.301743481045301,1.0104234203562867,1.3810494670935782
-0.7424496092772357,-0.6237689606958051,4.671381524251015,10.901206825725078,2.7996474222058363,3.1787457849682452,0.7453551789147411,-0.5868673169132884,4.704814229706366,10.89446216986956,0.6492837099009822,0.7385489367102523
-1.0744459157661672,1.9140313538667861,5.603187431082343,6.260367320935671,3.231842092134848,2.9263720735729146,1.4451008707322592,1.926459923351871,5.574189295638679,6.37972849645293,0.9702840318922584,0.4225761855404321
-2.9187712152990413,-0.19068240076334658,4.455885997885807,7.676432312175272,4.146030144142065,4.85966610760012,1.1591070148732698,-0.09707678396974495,4.372035936247412,7.642201827830357,1.442389175601264,1.203446074709281
-1.026513875449217,0.21743287317972287,4.837207093927706,9.433722206512465,2.2226285151540934,2.6789591270643873,0.5864402288168749,0.29512654347287454,4.762958416150746,9.523931337671293,4.8653447850950045,1.0189928469399463
-0.9397697900589735,0.8700677306887542,5.040919175395721,9.398280505718347,4.558789184496894,0.7862064637000881,1.3365731059297234,0.8731153720808171,5.019465408943924,9.419029385503565,3.505371000078562,1.4847848795323766
1.4632421124852861,0.49568188797260465,3.9978125442185273,7.58104612916239,1.4695385902566231,2.9825958551290777,0.32091999255647324,0.405956587356479,3.6377040337725752,7.625613919870582,4.00348861483344,0.9385841495026807
-1.1923609647811224,0.15041890514357642,5.740824345420126,10.777957458704368,4.629642131112798,4.284932767772457,1.1191797278520579,0.08512388956036833,5.670695388340971,10.82030824610657,3.9926273166118493,0.7434154199042898
-0.6984526576663875,0.3649610024662254,4.486786433528414,10.502947217881024,2.6273244160480256,4.985821779266479,0.9305813995855657,0.3099820665024221,4.399204951063785,10.342476716901244,2.9078318740064657,0.6576092969821273
-1.0347117697052433,2.403415585238275,4.771400084659981,9.611461736042962,2.7573012521747184,2.4365442816008263,0.6089598073531375,2.3718889518466493,4.824678405592244,9.499049550156885,4.088700399708578,0.5017936080945183
-2.1686780376195323,-0.05761879703358539,4.005650625391488,8.488416999683274,1.109989828817057,1.9413443412353413,1.2476094957050503,-0.030813754274610063,3.925097957140436,8.498671143665026,3.181133895754863,0.6049181147546566
0.14282281451502055,0.2010990467149675,2.4376663412046895,12.097414252833127,2.545205282622307,4.579939836283995,1.7555338254465367,0.27261648572777336,2.4161549611876407,11.92868634486901,1.9154574392151091,0.2801778338037926
-0.24806696731322586,1.050654396007612,4.808972237399831,13.310814226176591,1.9601934689731157,1.360589580842546,1.9979189295498458,1.0455425267060743,4.963199900165962,13.393935336496567,3.0249954894578033,0.7590283207648901
-0.2089680529569531,1.1055259329579838,7.412615421612916,9.032877032306926,2.392353654626527,3.2694301176481697,1.2547492606125066,1.1071384117480312,7.5120505735944585,9.120032628935741,2.9007886376053107,0.16948264348962058
-1.909387454794739,1.1870303055603801,5.7846042878980235,8.775666165690359,2.86268903421112,2.325714908814265,0.8689411612254232,1.2013609360603805,5.874831427892369,8.808383220978138,4.205538741916943,0.4541863096160209
0.4027943109360992,0.6387302220291846,4.980739620265606,10.982415330823992,3.9577916144729057,0.6848706422999988,0.527893490410783,0.5871396907159506,4.930752377224521,10.8703019295482,4.917772478217466,1.5188638447769154
-2.401851062792281,-1.1430049127304835,4.737109170791732,9.283941240506028,3.2076033514006257,2.06279813437564,0.5884825698507123,-1.2355441384947792,4.791412398720698,9.42195513439288,2.3496915443941875,0.718391078485583
-0.4131429061997297,1.633431532301096,5.022465892812046,9.721205598673532,3.307676653401114,1.6935283512620356,1.0109644584845547,1.457887742570025,4.999076112766686,9.924926662645367,3.9352580529861183,1.3696503322569533
1.1904556258099785,-1.146345393018688,5.54711911517521,11.479306303449343,1.9044806111544377,3.5874101927456907,0.7978276324333475,-1.2158603288263752,5.527509794107516,11.494013986193941,0.948933518171601,1.462079933634827
-1.9905363251306882,0.30263546523903323,3.819187184691155,6.181287824985414,2.11924591039727,4.769557239613632,1.836247592987394,0.34995001056581193,3.8601557190658102,6.232341362830538,3.9957411625172985,1.2042521511910158
-1.566297729602772,-0.7542758500193579,6.114321694668872,12.636604649705339,4.798725018351312,1.7062123432038698,0.7997613885458481,-0.8245669938233147,6.054622335826779,12.656778515184943,2.1713761039695445,1.921525708594257
-0.9003486349123588,-0.06413834659299254,5.715381315441244,10.145361048658682,2.2647989652367535,4.151596726182568,0.8095447231763274,-0.08791905033558652,5.864681625885564,10.198397967558561,0.67725573300359,0.1407357465839152
-1.5034756541161993,0.3287624103034804,5.718185725707935,9.17701371087564,4.656208252057295,0.7491191762228429,0.8287155736245562,0.3754055390447121,5.702172711748141,9.165057835213,2.1346078035297973,1.50344003611747
-2.5506634310661327,0.32135721545027307,5.438475738809728,9.821531691557102,2.7569388011191336,2.921544545179159,1.6895783996985505,0.37342616509253995,5.500311795435694,9.818075267572722,3.2478923791474017,1.9216946234867753
-0.9314370251939726,0.42192075423528475,5.01961665769399,9.924858710041038,3.002287936143504,0.8174752866945256,1.3364978096091136,0.31396746901868083,5.16517670561972,10.015430470090774,1.0366257545665996,1.7383162857705847
-2.062303713726105,1.613711269058647,5.67286123596682,6.537597393110149,4.07036516022993,4.703148460087877,1.2669208156058962,1.7134172047040113,5.776026613424337,6.772159809299793,4.658155215936146,0.41899611442952533
-0.5264075693648185,0.45353430151397983,5.591814133741378,12.989876454906472,4.271892421938657,3.948580762508256,0.7348717425293381,0.5662693104495283,5.450922223472325,12.849869331466298,0.8495258597277736,0.7209585818782909
